YYYY,Month,YM,Date,Max O3
2012,7,201207,07/12/2012,21.406
2012,7,201207,07/13/2012,21.406
2012,7,201207,07/14/2012,21.91566667
2012,7,201207,07/15/2012,23.44466667
2012,7,201207,07/16/2012,25.993
2012,7,201207,07/17/2012,27.522
2012,7,201207,07/18/2012,24.97366667
2012,7,201207,07/19/2012,29.051
2012,7,201207,07/20/2012,57.59233333
2012,7,201207,07/21/2012,188.5766667
2012,7,201207,07/22/2012,31.08966667
2012,7,201207,07/23/2012,33.12833333
2012,7,201207,07/24/2012,35.167
2012,7,201207,07/25/2012,32.61866667
2012,7,201207,07/26/2012,19.36733333
2012,7,201207,07/27/2012,22.42533333
2012,7,201207,07/28/2012,24.97366667
2012,7,201207,07/29/2012,37.20566667
2012,7,201207,07/30/2012,66.76633333
2012,7,201207,07/31/2012,110.5976667
2012,8,201208,08/01/2012,195.2023333
2012,8,201208,08/02/2012,185.009
2012,8,201208,08/03/2012,131.494
2012,8,201208,08/04/2012,63.19866667
2012,8,201208,08/05/2012,53.00533333
2012,8,201208,08/06/2012,25.993
2012,8,201208,08/07/2012,160.0353333
2012,8,201208,08/08/2012,153.9193333
2012,8,201208,08/09/2012,72.88233333
2012,8,201208,08/10/2012,32.109
2012,8,201208,08/11/2012,25.48333333
2012,8,201208,08/12/2012,25.993
2012,8,201208,08/13/2012,23.95433333
2012,8,201208,08/14/2012,22.935
2012,8,201208,08/15/2012,175.835
2012,8,201208,08/16/2012,37.20566667
2012,8,201208,08/17/2012,28.54133333
2012,8,201208,08/18/2012,25.48333333
2012,8,201208,08/19/2012,24.97366667
2012,8,201208,08/20/2012,27.522
2012,8,201208,08/21/2012,25.48333333
2012,8,201208,08/22/2012,11.72233333
2012,8,201208,08/23/2012,141.6873333
2012,8,201208,08/24/2012,137.61
2012,8,201208,08/25/2012,92.24966667
2012,8,201208,08/26/2012,42.812
2012,8,201208,08/27/2012,109.5783333
2012,8,201208,08/28/2012,99.385
2012,8,201208,08/29/2012,50.96666667
2012,8,201208,08/30/2012,34.14766667
2012,8,201208,08/31/2012,28.03166667
2012,9,201209,09/01/2012,25.48333333
2012,9,201209,09/02/2012,21.406
2012,9,201209,09/03/2012,20.38666667
2012,9,201209,09/04/2012,22.42533333
2012,9,201209,09/05/2012,47.90866667
2012,9,201209,09/06/2012,35.67666667
2012,9,201209,09/07/2012,18.85766667
2012,9,201209,09/08/2012,56.06333333
2012,9,201209,09/09/2012,33.12833333
2012,9,201209,09/10/2012,33.12833333
2012,9,201209,09/11/2012,29.56066667
2012,9,201209,09/12/2012,17.32866667
2012,9,201209,09/13/2012,36.696
2012,9,201209,09/14/2012,84.60466667
2012,9,201209,09/15/2012,41.79266667
2012,9,201209,09/16/2012,126.3973333
2012,9,201209,09/17/2012,133.5326667
2012,9,201209,09/18/2012,107.5396667
2012,9,201209,09/19/2012,50.457
2012,9,201209,09/20/2012,58.61166667
2012,9,201209,09/21/2012,67.78566667
2012,9,201209,09/22/2012,38.225
2012,9,201209,09/23/2012,21.406
2012,9,201209,09/24/2012,37.71533333
2012,9,201209,09/25/2012,59.631
2012,9,201209,09/26/2012,77.46933333
2012,9,201209,09/27/2012,85.624
2012,9,201209,09/28/2012,82.566
2012,9,201209,09/29/2012,120.2813333
2012,9,201209,09/30/2012,87.153
2012,10,201210,10/01/2012,81.037
2012,10,201210,10/02/2012,98.36566667
2012,10,201210,10/03/2012,77.46933333
2012,10,201210,10/04/2012,87.66266667
2012,10,201210,10/05/2012,79.508
2012,10,201210,10/06/2012,65.23733333
2012,10,201210,10/07/2012,70.334
2012,10,201210,10/08/2012,73.90166667
2012,10,201210,10/09/2012,147.2936667
2012,10,201210,10/10/2012,106.0106667
2012,10,201210,10/11/2012,99.385
2012,10,201210,10/12/2012,95.81733333
2012,10,201210,10/13/2012,113.146
2012,10,201210,10/14/2012,115.6943333
2012,10,201210,10/15/2012,72.37266667
2012,10,201210,10/16/2012,59.12133333
2012,10,201210,10/17/2012,73.392
2012,10,201210,10/18/2012,70.84366667
2012,10,201210,10/19/2012,76.45
2012,10,201210,10/20/2012,80.01766667
2012,10,201210,10/21/2012,64.72766667
2012,10,201210,10/22/2012,127.4166667
2012,10,201210,10/23/2012,122.8296667
2012,10,201210,10/24/2012,53.515
2012,10,201210,10/25/2012,77.979
2012,10,201210,10/26/2012,48.928
2012,10,201210,10/27/2012,40.77333333
2012,10,201210,10/28/2012,65.23733333
2012,10,201210,10/29/2012,56.573
2012,10,201210,10/30/2012,45.36033333
2012,10,201210,10/31/2012,46.37966667
2012,11,201211,11/01/2012,41.79266667
2012,11,201211,11/02/2012,104.9913333
2012,11,201211,11/03/2012,53.00533333
2012,11,201211,11/04/2012,85.11433333
2012,11,201211,11/05/2012,92.75933333
2012,11,201211,11/06/2012,69.82433333
2012,11,201211,11/07/2012,67.78566667
2012,11,201211,11/08/2012,59.12133333
2012,11,201211,11/09/2012,46.88933333
2012,11,201211,11/10/2012,23.44466667
2012,11,201211,11/11/2012,44.341
2012,11,201211,11/12/2012,22.935
2012,11,201211,11/13/2012,134.552
2012,11,201211,11/14/2012,61.66966667
2012,11,201211,11/15/2012,54.53433333
2012,11,201211,11/16/2012,48.41833333
2012,11,201211,11/17/2012,33.12833333
2012,11,201211,11/18/2012,14.27066667
2012,11,201211,11/19/2012,55.044
2012,11,201211,11/20/2012,57.59233333
2012,11,201211,11/21/2012,48.41833333
2012,11,201211,11/22/2012,19.877
2012,11,201211,11/23/2012,21.91566667
2012,11,201211,11/24/2012,16.819
2012,11,201211,11/25/2012,22.935
2012,11,201211,11/26/2012,7.645
2012,11,201211,11/27/2012,17.83833333
2012,11,201211,11/28/2012,24.464
2012,11,201211,11/29/2012,11.72233333
2012,11,201211,11/30/2012,22.935
2012,12,201212,12/01/2012,19.36733333
2012,12,201212,12/02/2012,7.645
2012,12,201212,12/03/2012,7.645
2012,12,201212,12/04/2012,20.38666667
2012,12,201212,12/05/2012,19.36733333
2012,12,201212,12/06/2012,39.754
2012,12,201212,12/07/2012,32.109
2012,12,201212,12/08/2012,33.12833333
2012,12,201212,12/09/2012,51.47633333
2012,12,201212,12/10/2012,48.928
2012,12,201212,12/11/2012,37.71533333
2012,12,201212,12/12/2012,39.24433333
2012,12,201212,12/13/2012,44.341
2012,12,201212,12/14/2012,36.18633333
2012,12,201212,12/15/2012,16.819
2012,12,201212,12/16/2012,11.72233333
2012,12,201212,12/17/2012,42.812
2012,12,201212,12/18/2012,38.73466667
2012,12,201212,12/19/2012,25.993
2012,12,201212,12/20/2012,36.18633333
2012,12,201212,12/21/2012,38.225
2012,12,201212,12/22/2012,5.096666667
2012,12,201212,12/23/2012,37.20566667
2012,12,201212,12/24/2012,43.83133333
2012,12,201212,12/25/2012,16.30933333
2012,12,201212,12/26/2012,44.341
2012,12,201212,12/27/2012,27.01233333
2012,12,201212,12/28/2012,43.32166667
2012,12,201212,12/29/2012,37.71533333
2012,12,201212,12/30/2012,32.61866667
2012,12,201212,12/31/2012,30.58
2013,1,201301,01/01/2013,25.48333333
2013,1,201301,01/02/2013,21.91566667
2013,1,201301,01/03/2013,21.406
2013,1,201301,01/04/2013,3.567666667
2013,1,201301,01/05/2013,31.08966667
2013,1,201301,01/06/2013,9.174
2013,1,201301,01/07/2013,29.56066667
2013,1,201301,01/08/2013,36.18633333
2013,1,201301,01/09/2013,17.83833333
2013,1,201301,01/10/2013,17.32866667
2013,1,201301,01/11/2013,53.515
2013,1,201301,01/12/2013,14.27066667
2013,1,201301,01/13/2013,45.36033333
2013,1,201301,01/14/2013,40.77333333
2013,1,201301,01/15/2013,49.43766667
2013,1,201301,01/16/2013,41.283
2013,1,201301,01/17/2013,56.573
2013,1,201301,01/18/2013,55.044
2013,1,201301,01/19/2013,57.59233333
2013,1,201301,01/20/2013,44.341
2013,1,201301,01/21/2013,46.88933333
2013,1,201301,01/22/2013,145.255
2013,1,201301,01/23/2013,32.61866667
2013,1,201301,01/24/2013,58.102
2013,1,201301,01/25/2013,58.102
2013,1,201301,01/26/2013,47.90866667
2013,1,201301,01/27/2013,32.61866667
2013,1,201301,01/28/2013,63.19866667
2013,1,201301,01/29/2013,42.30233333
2013,1,201301,01/30/2013,56.06333333
2013,1,201301,01/31/2013,56.06333333
2013,2,201302,02/01/2013,49.94733333
2013,2,201302,02/02/2013,62.689
2013,2,201302,02/03/2013,47.399
2013,2,201302,02/04/2013,14.27066667
2013,2,201302,02/05/2013,20.38666667
2013,2,201302,02/06/2013,28.03166667
2013,2,201302,02/07/2013,32.61866667
2013,2,201302,02/08/2013,34.65733333
2013,2,201302,02/09/2013,19.877
2013,2,201302,02/10/2013,15.79966667
2013,2,201302,02/11/2013,32.61866667
2013,2,201302,02/12/2013,40.77333333
2013,2,201302,02/13/2013,17.83833333
2013,2,201302,02/14/2013,39.24433333
2013,2,201302,02/15/2013,54.53433333
2013,2,201302,02/16/2013,42.812
2013,2,201302,02/17/2013,43.32166667
2013,2,201302,02/18/2013,11.21266667
2013,2,201302,02/19/2013,22.42533333
2013,2,201302,02/20/2013,40.77333333
2013,2,201302,02/21/2013,36.18633333
2013,2,201302,02/22/2013,66.25666667
2013,2,201302,02/23/2013,64.72766667
2013,2,201302,02/24/2013,49.43766667
2013,2,201302,02/25/2013,58.61166667
2013,2,201302,02/26/2013,33.638
2013,2,201302,02/27/2013,11.72233333
2013,2,201302,02/28/2013,29.051
2013,3,201303,03/01/2013,34.65733333
2013,3,201303,03/02/2013,28.03166667
2013,3,201303,03/03/2013,24.464
2013,3,201303,03/04/2013,60.14066667
2013,3,201303,03/05/2013,66.76633333
2013,3,201303,03/06/2013,61.66966667
2013,3,201303,03/07/2013,54.53433333
2013,3,201303,03/08/2013,86.13366667
2013,3,201303,03/09/2013,94.28833333
2013,3,201303,03/10/2013,36.696
2013,3,201303,03/11/2013,35.67666667
2013,3,201303,03/12/2013,37.71533333
2013,3,201303,03/13/2013,28.03166667
2013,3,201303,03/14/2013,45.36033333
2013,3,201303,03/15/2013,60.65033333
2013,3,201303,03/16/2013,49.94733333
2013,3,201303,03/17/2013,45.36033333
2013,3,201303,03/18/2013,22.42533333
2013,3,201303,03/19/2013,24.97366667
2013,3,201303,03/20/2013,25.993
2013,3,201303,03/21/2013,31.59933333
2013,3,201303,03/22/2013,31.08966667
2013,3,201303,03/23/2013,17.83833333
2013,3,201303,03/24/2013,14.27066667
2013,3,201303,03/25/2013,45.36033333
2013,3,201303,03/26/2013,48.41833333
2013,3,201303,03/27/2013,23.95433333
2013,3,201303,03/28/2013,34.14766667
2013,3,201303,03/29/2013,47.90866667
2013,3,201303,03/30/2013,56.06333333
2013,3,201303,03/31/2013,50.96666667
2013,4,201304,04/01/2013,56.06333333
2013,4,201304,04/02/2013,33.638
2013,4,201304,04/03/2013,69.31466667
2013,4,201304,04/04/2013,51.986
2013,4,201304,04/05/2013,26.50266667
2013,4,201304,04/06/2013,48.41833333
2013,4,201304,04/07/2013,59.12133333
2013,4,201304,04/08/2013,66.25666667
2013,4,201304,04/09/2013,14.78033333
2013,4,201304,04/10/2013,28.03166667
2013,4,201304,04/11/2013,73.90166667
2013,4,201304,04/12/2013,31.08966667
2013,4,201304,04/13/2013,44.341
2013,4,201304,04/14/2013,126.3973333
2013,4,201304,04/15/2013,133.5326667
2013,4,201304,04/16/2013,63.70833333
2013,4,201304,04/17/2013,35.67666667
2013,4,201304,04/18/2013,24.97366667
2013,4,201304,04/19/2013,18.85766667
2013,4,201304,04/20/2013,25.993
2013,4,201304,04/21/2013,50.96666667
2013,4,201304,04/22/2013,52.49566667
2013,4,201304,04/23/2013,57.08266667
2013,4,201304,04/24/2013,11.21266667
2013,4,201304,04/25/2013,18.85766667
2013,4,201304,04/26/2013,67.276
2013,4,201304,04/27/2013,80.01766667
2013,4,201304,04/28/2013,54.53433333
2013,4,201304,04/29/2013,39.754
2013,4,201304,04/30/2013,38.225
2013,5,201305,05/01/2013,70.84366667
2013,5,201305,05/02/2013,76.95966667
2013,5,201305,05/03/2013,66.25666667
2013,5,201305,05/04/2013,47.90866667
2013,5,201305,05/05/2013,43.83133333
2013,5,201305,05/06/2013,32.109
2013,5,201305,05/07/2013,32.109
2013,5,201305,05/08/2013,31.08966667
2013,5,201305,05/09/2013,18.85766667
2013,5,201305,05/10/2013,14.27066667
2013,5,201305,05/11/2013,35.67666667
2013,5,201305,05/12/2013,28.03166667
2013,5,201305,05/13/2013,33.638
2013,5,201305,05/14/2013,40.77333333
2013,5,201305,05/15/2013,26.50266667
2013,5,201305,05/16/2013,27.01233333
2013,5,201305,05/17/2013,16.30933333
2013,5,201305,05/18/2013,22.935
2013,5,201305,05/19/2013,25.993
2013,5,201305,05/20/2013,28.54133333
2013,5,201305,05/21/2013,27.01233333
2013,5,201305,05/22/2013,25.993
2013,5,201305,05/23/2013,32.61866667
2013,5,201305,05/24/2013,30.07033333
2013,5,201305,05/25/2013,33.638
2013,5,201305,05/26/2013,27.522
2013,5,201305,05/27/2013,22.935
2013,5,201305,05/28/2013,22.935
2013,5,201305,05/29/2013,20.38666667
2013,5,201305,05/30/2013,22.42533333
2013,5,201305,05/31/2013,27.522
2013,6,201306,06/01/2013,34.65733333
2013,6,201306,06/02/2013,37.20566667
2013,6,201306,06/03/2013,44.85066667
2013,6,201306,06/04/2013,20.89633333
2013,6,201306,06/05/2013,23.95433333
2013,6,201306,06/06/2013,30.07033333
2013,6,201306,06/07/2013,24.464
2013,6,201306,06/08/2013,22.42533333
2013,6,201306,06/09/2013,23.44466667
2013,6,201306,06/10/2013,25.48333333
2013,6,201306,06/11/2013,21.91566667
2013,6,201306,06/12/2013,70.334
2013,6,201306,06/13/2013,28.54133333
2013,6,201306,06/14/2013,21.91566667
2013,6,201306,06/15/2013,24.97366667
2013,6,201306,06/16/2013,21.406
2013,6,201306,06/17/2013,19.36733333
2013,6,201306,06/18/2013,21.91566667
2013,6,201306,06/19/2013,44.341
2013,6,201306,06/20/2013,66.25666667
2013,6,201306,06/21/2013,39.24433333
2013,6,201306,06/22/2013,27.522
2013,6,201306,06/23/2013,28.03166667
2013,6,201306,06/24/2013,29.051
2013,6,201306,06/25/2013,25.993
2013,6,201306,06/26/2013,30.07033333
2013,6,201306,06/27/2013,29.56066667
2013,6,201306,06/28/2013,29.56066667
2013,6,201306,06/29/2013,35.167
2013,6,201306,06/30/2013,31.59933333
2013,7,201307,07/01/2013,25.993
2013,7,201307,07/02/2013,31.08966667
2013,7,201307,07/03/2013,25.48333333
2013,7,201307,07/04/2013,22.935
2013,7,201307,07/05/2013,23.95433333
2013,7,201307,07/06/2013,18.85766667
2013,7,201307,07/07/2013,20.38666667
2013,7,201307,07/08/2013,24.97366667
2013,7,201307,07/09/2013,23.95433333
2013,7,201307,07/10/2013,21.91566667
2013,7,201307,07/11/2013,31.08966667
2013,7,201307,07/12/2013,89.70133333
2013,7,201307,07/13/2013,80.52733333
2013,7,201307,07/14/2013,30.07033333
2013,7,201307,07/15/2013,22.42533333
2013,7,201307,07/16/2013,10.19333333
2013,7,201307,07/17/2013,14.78033333
2013,7,201307,07/18/2013,27.01233333
2013,7,201307,07/19/2013,21.406
2013,7,201307,07/20/2013,18.85766667
2013,7,201307,07/21/2013,25.48333333
2013,7,201307,07/22/2013,14.78033333
2013,7,201307,07/23/2013,13.761
2013,7,201307,07/24/2013,20.38666667
2013,7,201307,07/25/2013,22.42533333
2013,7,201307,07/26/2013,24.464
2013,7,201307,07/27/2013,28.03166667
2013,7,201307,07/28/2013,27.01233333
2013,7,201307,07/29/2013,24.464
2013,7,201307,07/30/2013,27.01233333
2013,7,201307,07/31/2013,22.42533333
2013,8,201308,08/01/2013,17.32866667
2013,8,201308,08/02/2013,22.935
2013,8,201308,08/03/2013,24.464
2013,8,201308,08/04/2013,22.935
2013,8,201308,08/05/2013,51.47633333
2013,8,201308,08/06/2013,25.48333333
2013,8,201308,08/07/2013,19.877
2013,8,201308,08/08/2013,20.38666667
2013,8,201308,08/09/2013,62.689
2013,8,201308,08/10/2013,70.84366667
2013,8,201308,08/11/2013,27.522
2013,8,201308,08/12/2013,46.88933333
2013,8,201308,08/13/2013,53.515
2013,8,201308,08/14/2013,33.638
2013,8,201308,08/15/2013,31.59933333
2013,8,201308,08/16/2013,23.95433333
2013,8,201308,08/17/2013,28.03166667
2013,8,201308,08/18/2013,27.522
2013,8,201308,08/19/2013,24.97366667
2013,8,201308,08/20/2013,87.153
2013,8,201308,08/21/2013,160.0353333
2013,8,201308,08/22/2013,52.49566667
2013,8,201308,08/23/2013,36.18633333
2013,8,201308,08/24/2013,30.07033333
2013,8,201308,08/25/2013,21.406
2013,8,201308,08/26/2013,27.522
2013,8,201308,08/27/2013,25.48333333
2013,8,201308,08/28/2013,26.50266667
2013,8,201308,08/29/2013,35.67666667
2013,8,201308,08/30/2013,43.83133333
2013,8,201308,08/31/2013,41.283
2013,9,201309,09/01/2013,52.49566667
2013,9,201309,09/02/2013,39.24433333
2013,9,201309,09/03/2013,14.78033333
2013,9,201309,09/04/2013,24.464
2013,9,201309,09/05/2013,43.32166667
2013,9,201309,09/06/2013,56.06333333
2013,9,201309,09/07/2013,64.72766667
2013,9,201309,09/08/2013,49.94733333
2013,9,201309,09/09/2013,47.399
2013,9,201309,09/10/2013,47.90866667
2013,9,201309,09/11/2013,52.49566667
2013,9,201309,09/12/2013,50.457
2013,9,201309,09/13/2013,27.522
2013,9,201309,09/14/2013,39.754
2013,9,201309,09/15/2013,95.81733333
2013,9,201309,09/16/2013,67.78566667
2013,9,201309,09/17/2013,64.218
2013,9,201309,09/18/2013,51.986
2013,9,201309,09/19/2013,48.41833333
2013,9,201309,09/20/2013,126.907
2013,9,201309,09/21/2013,69.31466667
2013,9,201309,09/22/2013,32.109
2013,9,201309,09/23/2013,70.84366667
2013,9,201309,09/24/2013,42.30233333
2013,9,201309,09/25/2013,48.41833333
2013,9,201309,09/26/2013,64.218
2013,9,201309,09/27/2013,102.443
2013,9,201309,09/28/2013,71.863
2013,9,201309,09/29/2013,30.07033333
2013,9,201309,09/30/2013,51.47633333
2013,10,201310,10/01/2013,107.5396667
2013,10,201310,10/02/2013,91.74
2013,10,201310,10/03/2013,121.3006667
2013,10,201310,10/04/2013,119.7716667
2013,10,201310,10/05/2013,143.2163333
2013,10,201310,10/06/2013,119.7716667
2013,10,201310,10/07/2013,89.70133333
2013,10,201310,10/08/2013,84.095
2013,10,201310,10/09/2013,61.66966667
2013,10,201310,10/10/2013,37.71533333
2013,10,201310,10/11/2013,130.4746667
2013,10,201310,10/12/2013,90.211
2013,10,201310,10/13/2013,74.41133333
2013,10,201310,10/14/2013,50.457
2013,10,201310,10/15/2013,65.23733333
2013,10,201310,10/16/2013,75.43066667
2013,10,201310,10/17/2013,59.631
2013,10,201310,10/18/2013,98.87533333
2013,10,201310,10/19/2013,117.733
2013,10,201310,10/20/2013,120.2813333
2013,10,201310,10/21/2013,144.7453333
2013,10,201310,10/22/2013,104.4816667
2013,10,201310,10/23/2013,119.262
2013,10,201310,10/24/2013,116.204
2013,10,201310,10/25/2013,89.19166667
2013,10,201310,10/26/2013,117.2233333
2013,10,201310,10/27/2013,99.385
2013,10,201310,10/28/2013,75.94033333
2013,10,201310,10/29/2013,59.631
2013,10,201310,10/30/2013,57.59233333
2013,10,201310,10/31/2013,62.17933333
2013,11,201311,11/01/2013,106.5203333
2013,11,201311,11/02/2013,35.167
2013,11,201311,11/03/2013,47.399
2013,11,201311,11/04/2013,30.58
2013,11,201311,11/05/2013,18.348
2013,11,201311,11/06/2013,42.30233333
2013,11,201311,11/07/2013,56.573
2013,11,201311,11/08/2013,60.14066667
2013,11,201311,11/09/2013,53.515
2013,11,201311,11/10/2013,31.08966667
2013,11,201311,11/11/2013,42.30233333
2013,11,201311,11/12/2013,39.754
2013,11,201311,11/13/2013,13.25133333
2013,11,201311,11/14/2013,23.44466667
2013,11,201311,11/15/2013,66.25666667
2013,11,201311,11/16/2013,71.863
2013,11,201311,11/17/2013,35.67666667
2013,11,201311,11/18/2013,27.01233333
2013,11,201311,11/19/2013,44.341
2013,11,201311,11/20/2013,63.70833333
2013,11,201311,11/21/2013,45.87
2013,11,201311,11/22/2013,48.41833333
2013,11,201311,11/23/2013,53.00533333
2013,11,201311,11/24/2013,43.83133333
2013,11,201311,11/25/2013,51.47633333
2013,11,201311,11/26/2013,50.457
2013,11,201311,11/27/2013,41.79266667
2013,11,201311,11/28/2013,35.67666667
2013,11,201311,11/29/2013,40.77333333
2013,11,201311,11/30/2013,33.638
2013,12,201312,12/01/2013,53.515
2013,12,201312,12/02/2013,70.84366667
2013,12,201312,12/03/2013,54.53433333
2013,12,201312,12/04/2013,61.16
2013,12,201312,12/05/2013,43.83133333
2013,12,201312,12/06/2013,65.747
2013,12,201312,12/07/2013,82.05633333
2013,12,201312,12/08/2013,51.986
2013,12,201312,12/09/2013,70.334
2013,12,201312,12/10/2013,54.02466667
2013,12,201312,12/11/2013,39.754
2013,12,201312,12/12/2013,34.14766667
2013,12,201312,12/13/2013,26.50266667
2013,12,201312,12/14/2013,12.74166667
2013,12,201312,12/15/2013,6.116
2013,12,201312,12/16/2013,7.135333333
2013,12,201312,12/17/2013,10.703
2013,12,201312,12/18/2013,25.48333333
2013,12,201312,12/19/2013,30.58
2013,12,201312,12/20/2013,39.24433333
2013,12,201312,12/21/2013,32.61866667
2013,12,201312,12/22/2013,49.43766667
2013,12,201312,12/23/2013,46.88933333
2013,12,201312,12/24/2013,41.79266667
2013,12,201312,12/25/2013,53.515
2013,12,201312,12/26/2013,62.689
2013,12,201312,12/27/2013,53.00533333
2013,12,201312,12/28/2013,36.18633333
2013,12,201312,12/29/2013,35.67666667
2013,12,201312,12/30/2013,61.16
2013,12,201312,12/31/2013,66.76633333
2014,1,201401,01/01/2014,32.109
2014,1,201401,01/02/2014,53.515
2014,1,201401,01/03/2014,88.17233333
2014,1,201401,01/04/2014,45.87
2014,1,201401,01/05/2014,88.17233333
2014,1,201401,01/06/2014,77.979
2014,1,201401,01/07/2014,50.457
2014,1,201401,01/08/2014,6.116
2014,1,201401,01/09/2014,28.03166667
2014,1,201401,01/10/2014,46.88933333
2014,1,201401,01/11/2014,55.55366667
2014,1,201401,01/12/2014,47.399
2014,1,201401,01/13/2014,18.348
2014,1,201401,01/14/2014,38.225
2014,1,201401,01/15/2014,49.94733333
2014,1,201401,01/16/2014,48.41833333
2014,1,201401,01/17/2014,77.46933333
2014,1,201401,01/18/2014,55.55366667
2014,1,201401,01/19/2014,68.29533333
2014,1,201401,01/20/2014,61.66966667
2014,1,201401,01/21/2014,62.689
2014,1,201401,01/22/2014,51.986
2014,1,201401,01/23/2014,51.47633333
2014,1,201401,01/24/2014,39.24433333
2014,1,201401,01/25/2014,34.14766667
2014,1,201401,01/26/2014,72.88233333
2014,1,201401,01/27/2014,61.66966667
2014,1,201401,01/28/2014,42.812
2014,1,201401,01/29/2014,55.55366667
2014,1,201401,01/30/2014,18.348
2014,1,201401,01/31/2014,63.19866667
2014,2,201402,02/01/2014,40.77333333
2014,2,201402,02/02/2014,39.754
2014,2,201402,02/03/2014,51.986
2014,2,201402,02/04/2014,49.94733333
2014,2,201402,02/05/2014,41.283
2014,2,201402,02/06/2014,22.935
2014,2,201402,02/07/2014,26.50266667
2014,2,201402,02/08/2014,20.89633333
2014,2,201402,02/09/2014,28.03166667
2014,2,201402,02/10/2014,16.30933333
2014,2,201402,02/11/2014,20.38666667
2014,2,201402,02/12/2014,24.97366667
2014,2,201402,02/13/2014,12.74166667
2014,2,201402,02/14/2014,40.77333333
2014,2,201402,02/15/2014,38.73466667
2014,2,201402,02/16/2014,46.37966667
2014,2,201402,02/17/2014,27.01233333
2014,2,201402,02/18/2014,6.625666667
2014,2,201402,02/19/2014,20.38666667
2014,2,201402,02/20/2014,36.18633333
2014,2,201402,02/21/2014,53.515
2014,2,201402,02/22/2014,62.17933333
2014,2,201402,02/23/2014,62.689
2014,2,201402,02/24/2014,47.399
2014,2,201402,02/25/2014,46.37966667
2014,2,201402,02/26/2014,12.232
2014,2,201402,02/27/2014,40.26366667
2014,2,201402,02/28/2014,43.83133333
2014,3,201403,03/01/2014,35.167
2014,3,201403,03/02/2014,43.83133333
2014,3,201403,03/03/2014,49.43766667
2014,3,201403,03/04/2014,48.41833333
2014,3,201403,03/05/2014,51.986
2014,3,201403,03/06/2014,53.515
2014,3,201403,03/07/2014,36.18633333
2014,3,201403,03/08/2014,30.58
2014,3,201403,03/09/2014,8.664333333
2014,3,201403,03/10/2014,46.37966667
2014,3,201403,03/11/2014,58.102
2014,3,201403,03/12/2014,50.457
2014,3,201403,03/13/2014,30.07033333
2014,3,201403,03/14/2014,47.399
2014,3,201403,03/15/2014,42.30233333
2014,3,201403,03/16/2014,56.573
2014,3,201403,03/17/2014,20.38666667
2014,3,201403,03/18/2014,38.225
2014,3,201403,03/19/2014,28.03166667
2014,3,201403,03/20/2014,57.08266667
2014,3,201403,03/21/2014,29.56066667
2014,3,201403,03/22/2014,57.59233333
2014,3,201403,03/23/2014,60.65033333
2014,3,201403,03/24/2014,58.61166667
2014,3,201403,03/25/2014,51.47633333
2014,3,201403,03/26/2014,13.25133333
2014,3,201403,03/27/2014,29.56066667
2014,3,201403,03/28/2014,31.08966667
2014,3,201403,03/29/2014,16.819
2014,3,201403,03/30/2014,32.109
2014,3,201403,03/31/2014,47.90866667
2014,4,201404,04/01/2014,17.83833333
2014,4,201404,04/02/2014,51.986
2014,4,201404,04/03/2014,50.457
2014,4,201404,04/04/2014,60.65033333
2014,4,201404,04/05/2014,70.84366667
2014,4,201404,04/06/2014,71.35333333
2014,4,201404,04/07/2014,61.66966667
2014,4,201404,04/08/2014,45.87
2014,4,201404,04/09/2014,25.993
2014,4,201404,04/10/2014,55.044
2014,4,201404,04/11/2014,38.73466667
2014,4,201404,04/12/2014,37.20566667
2014,4,201404,04/13/2014,57.08266667
2014,4,201404,04/14/2014,58.102
2014,4,201404,04/15/2014,64.218
2014,4,201404,04/16/2014,51.986
2014,4,201404,04/17/2014,41.79266667
2014,4,201404,04/18/2014,32.61866667
2014,4,201404,04/19/2014,22.935
2014,4,201404,04/20/2014,8.154666667
2014,4,201404,04/21/2014,34.65733333
2014,4,201404,04/22/2014,23.95433333
2014,4,201404,04/23/2014,50.457
2014,4,201404,04/24/2014,54.53433333
2014,4,201404,04/25/2014,41.79266667
2014,4,201404,04/26/2014,43.32166667
2014,4,201404,04/27/2014,127.9263333
2014,4,201404,04/28/2014,83.07566667
2014,4,201404,04/29/2014,62.689
2014,4,201404,04/30/2014,66.25666667
2014,5,201405,05/01/2014,46.88933333
2014,5,201405,05/02/2014,60.14066667
2014,5,201405,05/03/2014,65.23733333
2014,5,201405,05/04/2014,56.573
2014,5,201405,05/05/2014,39.24433333
2014,5,201405,05/06/2014,39.24433333
2014,5,201405,05/07/2014,56.06333333
2014,5,201405,05/08/2014,35.67666667
2014,5,201405,05/09/2014,34.14766667
2014,5,201405,05/10/2014,51.47633333
2014,5,201405,05/11/2014,38.225
2014,5,201405,05/12/2014,42.30233333
2014,5,201405,05/13/2014,20.89633333
2014,5,201405,05/14/2014,20.89633333
2014,5,201405,05/15/2014,22.42533333
2014,5,201405,05/16/2014,24.97366667
2014,5,201405,05/17/2014,19.877
2014,5,201405,05/18/2014,17.32866667
2014,5,201405,05/19/2014,19.36733333
2014,5,201405,05/20/2014,23.95433333
2014,5,201405,05/21/2014,26.50266667
2014,5,201405,05/22/2014,25.48333333
2014,5,201405,05/23/2014,26.50266667
2014,5,201405,05/24/2014,19.877
2014,5,201405,05/25/2014,21.406
2014,5,201405,05/26/2014,32.109
2014,5,201405,05/27/2014,56.06333333
2014,5,201405,05/28/2014,33.638
